id,Latitude,Longitude,OccupancyClass,StructureType,YearBuilt,NumberOfStories,ReplacementCost
519,36.0485,36.124901,RES1,C3L,1971,1,2
520,36.051701,36.1269,RES1,C3L,1971,1,2
521,36.046902,36.022099,RES1,C3L,1971,1,2
522,36.046799,36.0229,RES1,C3L,1971,1,2
523,36.054199,36.024399,RES1,C3L,1971,1,2
524,36.052299,36.218601,RES1,C3L,1971,1,2
525,38.255299,40.7798,RES1,C3L,1971,1,2
526,38.255001,40.779099,RES1,C3L,1971,1,2
527,38.255001,40.7798,RES1,C3L,1971,1,2
528,38.255299,40.7789,RES1,C3L,1971,1,2
529,38.255299,40.779099,RES1,C3L,1971,1,2
530,38.253899,40.778702,RES1,C3L,1971,1,2
531,38.253799,40.7799,RES1,C3L,1971,1,2
532,36.496601,36.369999,RES1,C3L,1971,1,2
533,36.514801,36.058701,RES1,C3L,1971,1,2
534,36.516899,36.058399,RES1,C3L,1971,1,2
535,38.253502,40.781101,RES1,C3L,1971,1,2
536,38.252899,40.781101,RES1,C3L,1971,1,2
537,38.253101,40.781101,RES1,C3L,1971,1,2
538,38.252998,40.7827,RES1,C3L,1971,1,2
539,38.252102,40.782299,RES1,C3L,1971,1,2
540,38.252399,40.782799,RES1,C3L,1971,1,2
541,36.268002,36.2486,RES1,C3L,1971,1,2
542,36.271301,36.2486,RES1,C3L,1971,1,2
543,38.252399,40.783798,RES1,C3L,1971,1,2
544,38.2523,40.783298,RES1,C3L,1971,1,2
545,38.252399,40.7831,RES1,C3L,1971,1,2
546,38.2537,40.7831,RES1,C3L,1971,1,2
547,38.254398,40.780399,RES1,C3L,1971,1,2
548,38.254601,40.7808,RES1,C3L,1971,1,2
549,36.271099,36.318699,RES1,C3L,1971,1,2
550,36.2687,36.317402,RES1,C3L,1971,1,2
551,36.269001,36.385502,RES1,C3L,1971,1,2
552,38.2547,40.780201,RES1,C3L,1971,1,2
553,38.254601,40.780399,RES1,C3L,1971,1,2
554,38.254299,40.781399,RES1,C3L,1971,1,2
555,38.2547,40.781101,RES1,C3L,1971,1,2
556,38.254501,40.781898,RES1,C3L,1971,1,2
557,38.254501,40.7827,RES1,C3L,1971,1,2
558,38.254799,40.783199,RES1,C3L,1971,1,2
559,38.253101,40.785301,RES1,C3L,1971,1,2
560,36.089401,36.140598,RES1,C3L,1971,1,2
561,38.252998,40.7855,RES1,C3L,1971,1,2
562,36.088402,36.144402,RES1,C3L,1971,1,2
563,36.0895,36.1493,RES1,C3L,1971,1,2
564,36.089199,36.1432,RES1,C3L,1971,1,2
565,36.0882,36.238602,RES1,C3L,1971,1,2
566,36.0882,36.236301,RES1,C3L,1971,1,2
567,36.094398,36.237701,RES1,C3L,1971,1,2
568,36.103901,36.2369,RES1,C3L,1971,1,2
569,36.103802,36.2369,RES1,C3L,1971,1,2
570,36.114498,36.243698,RES1,C3L,1971,1,2
571,36.1147,36.244801,RES1,C3L,1971,1,2
572,36.114399,36.2439,RES1,C3L,1971,1,2
573,36.1166,36.244801,RES1,C3L,1971,1,2
574,36.070599,36.2374,RES1,C3L,1971,1,2
575,36.076302,36.237,RES1,C3L,1971,1,2
576,36.077099,36.2365,RES1,C3L,1971,1,2
577,36.075001,36.235699,RES1,C3L,1971,1,2
578,36.076302,36.236301,RES1,C3L,1971,1,2
579,36.0779,36.2388,RES1,C3L,1971,1,2
580,36.077801,36.238098,RES1,C3L,1971,1,2
581,36.110001,36.236099,RES1,C3L,1971,1,2
582,36.062599,36.248402,RES1,C3L,1971,1,2
583,38.254398,40.784698,RES1,C3L,1971,1,2
584,38.255798,40.786201,RES1,C3L,1971,1,2
585,38.2556,40.7859,RES1,C3L,1971,1,2
586,38.2565,40.7798,RES1,C3L,1971,1,2
587,38.254299,40.780102,RES1,C3L,1971,1,2
588,38.2528,40.7836,RES1,C3L,1971,1,2
589,36.269798,36.565601,RES1,C3L,1971,1,2
590,36.270199,36.568199,RES1,C3L,1971,1,2
591,36.2705,36.568901,RES1,C3L,1971,1,2
592,36.3158,36.6096,RES1,C3L,1971,1,2
593,36.115299,36.261101,RES1,C3L,1971,1,2
594,36.114799,36.2542,RES1,C3L,1971,1,2
595,36.1171,36.254398,RES1,C3L,1971,1,2
596,36.116501,36.252499,RES1,C3L,1971,1,2
597,36.1147,36.253399,RES1,C3L,1971,1,2
598,36.115799,36.269402,RES1,C3L,1971,1,2
599,36.115002,36.269699,RES1,C3L,1971,1,2
600,36.098999,36.156101,RES1,C3L,1971,1,2
601,36.315102,36.601398,RES1,C3L,1971,1,2
602,36.1096,36.159901,RES1,C3L,1971,1,2
603,36.1101,36.16,RES1,C3L,1971,1,2
604,36.1087,36.173199,RES1,C3L,1971,1,2
605,36.116299,36.1744,RES1,C3L,1971,1,2
606,36.116798,36.171799,RES1,C3L,1971,1,2
607,36.116402,36.1721,RES1,C3L,1971,1,2
608,36.1157,36.170399,RES1,C3L,1971,1,2
609,36.114799,36.170399,RES1,C3L,1971,1,2
610,36.123798,36.237499,RES1,C3L,1971,1,2
611,36.112301,36.170502,RES1,C3L,1971,1,2
612,36.112801,36.169998,RES1,C3L,1971,1,2
613,36.112999,36.1698,RES1,C3L,1971,1,2
614,36.114799,36.173599,RES1,C3L,1971,1,2
615,36.117599,36.2342,RES1,C3L,1971,1,2
616,36.120998,36.240898,RES1,C3L,1971,1,2
617,36.121799,36.244598,RES1,C3L,1971,1,2
618,36.264301,36.566002,RES1,C3L,1971,1,2
619,36.2747,36.558498,RES1,C3L,1971,1,2
620,36.264801,36.558998,RES1,C3L,1971,1,2
621,36.264801,36.559299,RES1,C3L,1971,1,2
622,36.2789,36.5602,RES1,C3L,1971,1,2
623,36.279301,36.560799,RES1,C3L,1971,1,2
624,36.7435,38.948399,RES1,C3L,1971,1,2
625,36.995499,38.898399,RES1,C3L,1971,1,2
626,36.990898,38.898201,RES1,C3L,1971,1,2
627,36.985901,38.878799,REL1,C1,1971,1,2
628,36.9571,39.063499,RES1,C3L,1971,1,2
629,36.9589,39.0756,RES1,C3L,1971,1,2
630,36.959099,39.073898,RES1,C3L,1971,1,2
631,36.958599,39.074699,RES1,C3L,1971,1,2
632,37.758598,39.334499,RES1,C3L,1971,1,2
633,37.760201,39.3288,RES1,C3L,1971,1,2
634,37.762501,39.328201,RES1,C3L,1971,1,2
635,36.959099,39.073299,RES1,C3L,1971,1,2
636,36.9608,39.073601,RES1,C3L,1971,1,2
637,37.763302,39.330002,RES1,C3L,1971,1,2
638,36.2701,36.598598,RES1,C3L,1971,1,2
639,36.269901,36.5984,RES1,C3L,1971,1,2
640,36.269699,36.598598,RES1,C3L,1971,1,2
641,36.329899,36.6591,RES1,C3L,1971,1,2
642,36.330101,36.66,RES1,C3L,1971,1,2
643,36.330101,36.659698,RES1,C3L,1971,1,2
644,36.330101,36.6605,RES1,C3L,1971,1,2
645,36.271198,36.556198,RES1,C3L,1971,1,2
646,37.004501,39.005199,RES1,C3L,1971,1,2
647,37.004501,39.005001,RES1,C3L,1971,1,2
648,37.000301,38.982101,RES1,C3L,1971,1,2
649,36.969101,38.983601,RES1,C3L,1971,1,2
650,36.954201,38.983898,REL1,C1,1971,1,2
651,36.957298,39.010899,RES1,C3L,1971,1,2
652,37.000401,38.977699,RES1,C3L,1971,1,2
653,36.9459,38.993198,RES1,C3L,1971,1,2
654,36.967499,38.984402,RES1,C3L,1971,1,2
655,36.9669,38.984699,RES1,C3L,1971,1,2
656,36.964901,38.9856,RES1,C3L,1971,1,2
657,36.965599,38.9846,RES1,C3L,1971,1,2
658,36.9659,38.9846,RES1,C3L,1971,1,2
659,36.264301,36.551899,RES1,C3L,1971,1,2
660,36.366501,36.597698,RES1,C3L,1971,1,2
661,36.371201,36.595001,RES1,C3L,1971,1,2
662,36.327599,36.598598,RES1,C3L,1971,1,2
663,36.371201,36.595402,RES1,C3L,1971,1,2
664,36.371601,36.5951,RES1,C3L,1971,1,2
665,36.371399,36.5951,RES1,C3L,1971,1,2
666,36.378502,36.560101,RES1,C3L,1971,1,2
667,36.378601,36.5602,RES1,C3L,1971,1,2
668,36.378502,36.562,RES1,C3L,1971,1,2
669,36.378399,36.561798,RES1,C3L,1971,1,2
670,36.3783,36.562199,RES1,C3L,1971,1,2
671,36.378399,36.562401,RES1,C3L,1971,1,2
672,36.377998,36.5616,RES1,C3L,1971,1,2
673,36.377602,36.5616,RES1,C3L,1971,1,2
674,36.309898,36.566399,RES1,C3L,1971,1,2
675,36.061798,36.321201,RES1,C3L,1971,1,2
676,36.039299,36.3564,RES1,C3L,1971,1,2
677,36.0415,36.360901,RES1,C3L,1971,1,2
678,36.051899,36.276001,RES1,C3L,1971,1,2
679,36.052502,36.354801,RES1,C3L,1971,1,2
680,38.416698,38.309601,RES1,C3L,1971,1,2
681,38.4156,38.310699,RES1,C3L,1971,1,2
682,38.415699,38.310398,RES1,C3L,1971,1,2
683,38.415501,38.310398,RES1,C3L,1971,1,2
684,38.416901,38.312599,RES1,C3L,1971,1,2
685,38.416801,38.3125,RES1,C3L,1971,1,2
686,38.4165,38.312801,RES1,C3L,1971,1,2
687,38.4175,38.3106,RES1,C3L,1971,1,2
688,38.417599,38.310799,RES1,C3L,1971,1,2
689,38.4174,38.310902,RES1,C3L,1971,1,2
690,38.4175,38.310902,RES1,C3L,1971,1,2
691,38.417801,38.310799,RES1,C3L,1971,1,2
692,38.417801,38.310902,RES1,C3L,1971,1,2
693,38.417599,38.311001,RES1,C3L,1971,1,2
694,38.417999,38.3111,RES1,C3L,1971,1,2
695,38.4179,38.310902,RES1,C3L,1971,1,2
696,38.417801,38.311501,RES1,C3L,1971,1,2
697,38.4179,38.311401,RES1,C3L,1971,1,2
698,36.0522,36.272202,RES1,C3L,1971,1,2
699,36.052101,36.271999,RES1,C3L,1971,1,2
700,37.527,36.6982,RES1,C3L,1971,1,2
701,37.526001,36.699402,RES1,C3L,1971,1,2
702,37.5256,36.6991,RES1,C3L,1971,1,2
703,37.525501,36.6991,RES1,C3L,1971,1,2
704,38.417999,38.311798,RES1,C3L,1971,1,2
705,38.4179,38.3116,RES1,C3L,1971,1,2
706,38.418201,38.311199,RES1,C3L,1971,1,2
707,38.417198,38.311501,RES1,C3L,1971,1,2
708,38.417198,38.311401,RES1,C3L,1971,1,2
709,37.526199,36.6996,RES1,C3L,1971,1,2
710,38.417301,38.311401,RES1,C3L,1971,1,2
711,38.417301,38.311298,RES1,C3L,1971,1,2
712,38.4174,38.311298,RES1,C3L,1971,1,2
713,38.4174,38.311199,RES1,C3L,1971,1,2
714,38.4175,38.311501,RES1,C3L,1971,1,2
715,38.4174,38.311798,RES1,C3L,1971,1,2
716,38.4174,38.3116,RES1,C3L,1971,1,2
717,38.417301,38.311699,RES1,C3L,1971,1,2
718,38.417301,38.3116,RES1,C3L,1971,1,2
719,38.417599,38.311699,RES1,C3L,1971,1,2
720,38.418301,38.310799,RES1,C3L,1971,1,2
721,38.418499,38.310699,RES1,C3L,1971,1,2
722,38.418701,38.310699,RES1,C3L,1971,1,2
723,38.418598,38.311199,RES1,C3L,1971,1,2
724,38.418598,38.311901,RES1,C3L,1971,1,2
725,38.418701,38.311798,RES1,C3L,1971,1,2
726,38.418598,38.311699,RES1,C3L,1971,1,2
727,38.418499,38.311901,RES1,C3L,1971,1,2
728,38.418201,38.311501,RES1,C3L,1971,1,2
729,38.418201,38.3116,RES1,C3L,1971,1,2
730,38.418201,38.311798,RES1,C3L,1971,1,2
731,38.418098,38.311699,RES1,C3L,1971,1,2
732,38.418201,38.311501,RES1,C3L,1971,1,2
733,38.418301,38.3116,RES1,C3L,1971,1,2
734,38.4184,38.3116,RES1,C3L,1971,1,2
735,38.418499,38.311401,RES1,C3L,1971,1,2
736,38.4184,38.311401,RES1,C3L,1971,1,2
737,36.2439,36.555,RES1,C3L,1971,1,2
738,36.2425,36.553699,RES1,C3L,1971,1,2
739,36.2509,36.567299,RES1,C3L,1971,1,2
740,36.268299,36.5588,RES1,C3L,1971,1,2
741,36.270802,36.561699,RES1,C3L,1971,1,2
742,36.264198,36.558701,RES1,C3L,1971,1,2
743,36.2631,36.559101,RES1,C3L,1971,1,2
744,36.261002,36.564899,RES1,C3L,1971,1,2
745,36.2752,36.554199,RES1,C3L,1971,1,2
746,36.2607,36.567299,RES1,C3L,1971,1,2
747,36.270599,36.555801,RES1,C3L,1971,1,2
748,36.2714,36.556099,RES1,C3L,1971,1,2
749,36.270401,36.555099,RES1,C3L,1971,1,2
750,36.270599,36.573799,RES1,C3L,1971,1,2
751,36.270599,36.574902,RES1,C3L,1971,1,2
752,36.271,36.5746,RES1,C3L,1971,1,2
753,36.270599,36.5755,RES1,C3L,1971,1,2
754,36.270901,36.5714,RES1,C3L,1971,1,2
755,36.270802,36.572899,RES1,C3L,1971,1,2
756,38.4184,38.311199,RES1,C3L,1971,1,2
757,38.418499,38.311199,RES1,C3L,1971,1,2
758,38.4184,38.311298,RES1,C3L,1971,1,2
759,38.418499,38.311401,RES1,C3L,1971,1,2
760,38.418499,38.311501,RES1,C3L,1971,1,2
761,36.051102,36.274601,RES1,C3L,1971,1,2
762,36.051201,36.2757,RES1,C3L,1971,1,2
763,36.052799,36.275902,RES1,C3L,1971,1,2
764,36.0513,36.275902,RES1,C3L,1971,1,2
765,36.3671,36.538898,RES1,C3L,1971,1,2
766,36.3932,36.5434,RES1,C3L,1971,1,2
767,36.395199,36.541901,AGR1,C1,1971,1,2
768,36.394501,36.540699,COM1,C1,1971,1,2
769,36.366001,36.543499,RES1,C3L,1971,1,2
770,36.366001,36.544201,RES1,C3L,1971,1,2
771,36.366299,36.5438,RES1,C3L,1971,1,2
772,36.366501,36.545101,RES1,C3L,1971,1,2
773,36.373798,36.538502,RES1,C3L,1971,1,2
774,36.374401,36.542301,RES1,C3L,1971,1,2
775,36.271801,36.645401,RES1,C3L,1971,1,2
776,36.2742,36.567799,RES1,C3L,1971,1,2
777,36.2743,36.567501,RES1,C3L,1971,1,2
778,36.274101,36.5676,RES1,C3L,1971,1,2
779,36.2738,36.567402,RES1,C3L,1971,1,2
780,36.273998,36.567299,RES1,C3L,1971,1,2
781,36.2738,36.566898,RES1,C3L,1971,1,2
782,36.273499,36.567101,RES1,C3L,1971,1,2
783,36.367001,36.599998,RES1,C3L,1971,1,2
784,38.415298,38.309601,RES1,C3L,1971,1,2
785,38.415199,38.309601,RES1,C3L,1971,1,2
786,38.413799,38.311798,RES1,C3L,1971,1,2
787,38.0247,36.508099,RES1,C3L,1971,1,2
788,36.261101,36.631401,RES1,C3L,1971,1,2
789,36.266998,36.632999,RES1,C3L,1971,1,2
790,36.27,36.543098,RES1,C3L,1971,1,2
791,36.269299,36.541698,RES1,C3L,1971,1,2
792,36.270199,36.5424,RES1,C3L,1971,1,2
793,36.2705,36.542301,RES1,C3L,1971,1,2
794,36.266701,36.634399,RES1,C3L,1971,1,2
795,37.572701,36.9198,RES1,C3L,1971,1,2
796,36.269699,36.626202,RES1,C3L,1971,1,2
797,36.270599,36.620701,RES1,C3L,1971,1,2
798,36.266998,36.618099,RES1,C3L,1971,1,2
799,36.269501,36.613998,RES1,C3L,1971,1,2
800,36.109001,36.244999,RES1,C3L,1971,1,2
801,36.108898,36.2453,RES1,C3L,1971,1,2
802,36.112202,36.248299,RES1,C3L,1971,1,2
803,38.413799,38.311901,RES1,C3L,1971,1,2
804,38.413799,38.311901,RES1,C3L,1971,1,2
805,38.413898,38.311901,RES1,C3L,1971,1,2
806,36.892899,39.033501,RES1,C3L,1971,1,2
807,36.881901,38.978298,RES1,C3L,1971,1,2
808,36.874802,38.950901,RES1,C3L,1971,1,2
809,36.882599,38.977699,RES1,C3L,1971,1,2
810,36.881699,38.977699,RES1,C3L,1971,1,2
811,36.8811,38.979301,RES1,C3L,1971,1,2
812,36.880901,38.979099,RES1,C3L,1971,1,2
813,36.8806,38.9799,RES1,C3L,1971,1,2
814,37.155998,38.7728,RES1,C3L,1971,1,2
815,36.370899,36.594898,RES1,C3L,1971,1,2
816,36.258598,36.5774,RES1,C3L,1971,1,2
817,36.378502,36.562199,RES1,C3L,1971,1,2
818,36.378899,36.5606,RES1,C3L,1971,1,2
819,36.278198,36.5299,RES1,C3L,1971,1,2
820,36.278301,36.5299,RES1,C3L,1971,1,2
821,36.277802,36.531799,RES1,C3L,1971,1,2
822,36.2775,36.531799,RES1,C3L,1971,1,2
823,36.276901,36.531399,RES1,C3L,1971,1,2
824,37.156101,38.773399,RES1,C3L,1971,1,2
825,37.155998,38.772202,RES1,C3L,1971,1,2
826,36.270802,36.5695,RES1,C3L,1971,1,2
827,36.270302,36.570099,RES1,C3L,1971,1,2
828,38.411999,38.313202,RES1,C3L,1971,1,2
829,36.274399,36.573101,RES1,C3L,1971,1,2
830,36.272701,36.572899,RES1,C3L,1971,1,2
831,36.2729,36.5728,RES1,C3L,1971,1,2
832,36.277901,36.606499,RES1,C3L,1971,1,2
833,36.2771,36.608398,RES1,C3L,1971,1,2
834,36.286598,36.624802,RES1,C3L,1971,1,2
835,36.286598,36.6241,RES1,C3L,1971,1,2
836,36.286999,36.6245,RES1,C3L,1971,1,2
837,36.2701,36.576,RES1,C3L,1971,1,2
838,36.270699,36.573898,RES1,C3L,1971,1,2
839,36.270199,36.5742,RES1,C3L,1971,1,2
840,36.2701,36.5737,RES1,C3L,1971,1,2
841,36.269299,36.574299,RES1,C3L,1971,1,2
842,36.269402,36.574001,RES1,C3L,1971,1,2
843,36.270199,36.570999,RES1,C3L,1971,1,2
844,36.2691,36.570999,RES1,C3L,1971,1,2
845,37.156898,38.7729,RES1,C3L,1971,1,2
846,37.156799,38.7728,RES1,C3L,1971,1,2
847,37.1567,38.772598,RES1,C3L,1971,1,2
848,37.155899,38.771999,RES1,C3L,1971,1,2
849,36.262501,36.570702,RES1,C3L,1971,1,2
850,36.280499,36.568298,RES1,C3L,1971,1,2
851,36.266399,36.570999,RES1,C3L,1971,1,2
852,36.3792,36.562599,RES1,C3L,1971,1,2
853,36.378799,36.561901,RES1,C3L,1971,1,2
854,36.378799,36.560902,RES1,C3L,1971,1,2
855,38.4118,38.313301,RES1,C3L,1971,1,2
856,38.411701,38.313,RES1,C3L,1971,1,2
857,36.398602,36.573799,RES1,C3L,1971,1,2
858,38.4118,38.312801,RES1,C3L,1971,1,2
859,36.392799,36.571999,RES1,C3L,1971,1,2
860,38.4119,38.312901,RES1,C3L,1971,1,2
861,38.4161,38.298801,RES1,C3L,1971,1,2
862,38.415901,38.298801,RES1,C3L,1971,1,2
863,38.4156,38.298901,RES1,C3L,1971,1,2
864,36.378799,36.562199,RES1,C3L,1971,1,2
865,36.378799,36.5602,RES1,C3L,1971,1,2
866,38.415901,38.2985,RES1,C3L,1971,1,2
867,38.415699,38.298599,RES1,C3L,1971,1,2
868,38.416302,38.298401,RES1,C3L,1971,1,2
869,38.415001,38.298801,RES1,C3L,1971,1,2
870,38.415199,38.3013,RES1,C3L,1971,1,2
871,38.415298,38.302101,RES1,C3L,1971,1,2
872,38.4146,38.303001,RES1,C3L,1971,1,2
873,38.414799,38.3041,RES1,C3L,1971,1,2
874,38.417301,38.2985,RES1,C3L,1971,1,2
875,38.414101,38.300499,RES1,C3L,1971,1,2
876,38.414101,38.3008,RES1,C3L,1971,1,2
877,38.414001,38.3009,RES1,C3L,1971,1,2
878,38.413799,38.3008,RES1,C3L,1971,1,2
879,38.413601,38.300598,RES1,C3L,1971,1,2
880,38.414799,38.303699,RES1,C3L,1971,1,2
881,38.416,38.304501,RES1,C3L,1971,1,2
882,38.416401,38.304401,RES1,C3L,1971,1,2
883,38.4165,38.304199,RES1,C3L,1971,1,2
884,38.4165,38.304001,RES1,C3L,1971,1,2
885,38.416302,38.303799,RES1,C3L,1971,1,2
886,38.4161,38.304298,RES1,C3L,1971,1,2
887,38.416302,38.304401,RES1,C3L,1971,1,2
888,38.416302,38.304298,RES1,C3L,1971,1,2
889,38.416302,38.305,RES1,C3L,1971,1,2
890,36.3158,36.654701,RES1,C3L,1971,1,2
891,36.316502,36.654999,RES1,C3L,1971,1,2
892,36.3162,36.655102,RES1,C3L,1971,1,2
893,38.417801,38.3046,RES1,C3L,1971,1,2
894,38.4184,38.305099,RES1,C3L,1971,1,2
895,38.418499,38.305302,RES1,C3L,1971,1,2
896,38.418499,38.3055,RES1,C3L,1971,1,2
897,38.419102,38.305099,RES1,C3L,1971,1,2
898,38.4189,38.305,RES1,C3L,1971,1,2
899,38.4189,38.305199,RES1,C3L,1971,1,2
900,38.4189,38.3092,RES1,C3L,1971,1,2
901,38.4189,38.309101,RES1,C3L,1971,1,2
902,38.418701,38.3092,RES1,C3L,1971,1,2
903,38.4174,38.308601,RES1,C3L,1971,1,2
904,38.4174,38.3083,RES1,C3L,1971,1,2
905,38.417198,38.308399,RES1,C3L,1971,1,2
906,38.416901,38.308701,RES1,C3L,1971,1,2
907,38.416801,38.3088,RES1,C3L,1971,1,2
908,38.416901,38.308899,RES1,C3L,1971,1,2
909,36.287102,36.195,RES1,C3L,1971,1,2
910,36.2868,36.194901,RES1,C3L,1971,1,2
911,36.292801,36.229698,RES1,C3L,1971,1,2
912,36.290901,36.229,RES1,C3L,1971,1,2
913,36.290798,36.228901,RES1,C3L,1971,1,2
914,36.290798,36.229099,RES1,C3L,1971,1,2
915,36.291401,36.229301,RES1,C3L,1971,1,2
916,36.287701,36.2304,RES1,C3L,1971,1,2
917,36.2878,36.2314,RES1,C3L,1971,1,2
918,36.291401,36.230301,RES1,C3L,1971,1,2
919,36.2911,36.228901,RES1,C3L,1971,1,2
920,36.2784,36.155899,RES1,C3L,1971,1,2
921,36.277302,36.158798,RES1,C3L,1971,1,2
922,38.4165,38.308102,RES1,C3L,1971,1,2
923,38.416302,38.307999,RES1,C3L,1971,1,2
924,38.415901,38.3088,RES1,C3L,1971,1,2
925,38.416,38.308399,RES1,C3L,1971,1,2
926,38.415798,38.3078,RES1,C3L,1971,1,2
927,38.417099,38.308899,RES1,C3L,1971,1,2
928,38.417,38.309101,RES1,C3L,1971,1,2
929,38.417,38.309101,RES1,C3L,1971,1,2
930,38.417198,38.308998,RES1,C3L,1971,1,2
931,38.416801,38.306,RES1,C3L,1971,1,2
932,38.4156,38.307499,RES1,C3L,1971,1,2
933,38.415298,38.307301,RES1,C3L,1971,1,2
934,38.060799,37.1922,RES1,C3L,1971,1,2
935,38.061001,37.1917,RES1,C3L,1971,1,2
936,38.059799,37.1917,RES1,C3L,1971,1,2
937,38.0597,37.192501,RES1,C3L,1971,1,2
938,38.058998,37.1922,RES1,C3L,1971,1,2
939,38.058899,37.192699,RES1,C3L,1971,1,2
940,38.059299,37.1917,RES1,C3L,1971,1,2
941,38.059101,37.191502,RES1,C3L,1971,1,2
942,38.058998,37.191399,RES1,C3L,1971,1,2
943,38.058498,37.192001,RES1,C3L,1971,1,2
944,38.058498,37.1917,RES1,C3L,1971,1,2
945,38.058601,37.192299,RES1,C3L,1971,1,2
946,38.058498,37.192699,RES1,C3L,1971,1,2
947,38.058399,37.1922,RES1,C3L,1971,1,2
948,38.058102,37.192699,RES1,C3L,1971,1,2
949,38.058201,37.1917,RES1,C3L,1971,1,2
950,38.057899,37.192501,RES1,C3L,1971,1,2
951,38.057999,37.192402,RES1,C3L,1971,1,2
952,38.0574,37.192299,RES1,C3L,1971,1,2
953,38.057499,37.192101,RES1,C3L,1971,1,2
954,38.057201,37.192101,RES1,C3L,1971,1,2
955,38.0574,37.1917,RES1,C3L,1971,1,2
956,38.057201,37.191601,RES1,C3L,1971,1,2
957,38.056999,37.191601,RES1,C3L,1971,1,2
958,38.056999,37.191799,RES1,C3L,1971,1,2
959,38.325401,38.270901,RES1,C3L,1971,1,2
960,38.324001,38.271,RES1,C3L,1971,1,2
961,38.324799,38.273701,RES1,C3L,1971,1,2
962,38.3428,38.302299,RES1,C3L,1971,1,2
963,37.0793,36.260399,RES1,C3L,1971,1,2
964,37.079201,36.260502,RES1,C3L,1971,1,2
965,37.079102,36.2603,RES1,C3L,1971,1,2
966,37.080502,36.2607,RES1,C3L,1971,1,2
967,37.080399,36.2607,RES1,C3L,1971,1,2
968,37.080299,36.260899,RES1,C3L,1971,1,2
969,36.262001,36.567101,RES1,C3L,1971,1,2
970,36.214699,36.151402,RES1,C3L,1971,1,2
971,36.259399,36.5644,RES1,C3L,1971,1,2
972,36.221199,36.151699,RES1,C3L,1971,1,2
973,36.236198,36.152,RES1,C3L,1971,1,2
974,36.229099,36.151402,RES1,C3L,1971,1,2
975,36.228401,36.151901,RES1,C3L,1971,1,2
976,36.227901,36.152302,RES1,C3L,1971,1,2
977,38.327,38.273701,RES1,C3L,1971,1,2
978,38.329601,38.279099,RES1,C3L,1971,1,2
979,38.327,38.281101,RES1,C3L,1971,1,2
980,38.3316,38.283001,RES1,C3L,1971,1,2
981,36.2262,36.150101,RES1,C3L,1971,1,2
982,36.231098,36.153198,RES1,C3L,1971,1,2
983,36.228901,36.152199,RES1,C3L,1971,1,2
984,36.228401,36.152599,RES1,C3L,1971,1,2
985,36.233601,36.1483,RES1,C3L,1971,1,2
986,36.221699,36.151501,RES1,C3L,1971,1,2
987,36.257099,36.178299,RES1,C3L,1971,1,2
988,37.856899,36.778801,RES1,C3L,1971,1,2
989,37.846802,36.777901,RES1,C3L,1971,1,2
990,36.522202,36.0756,RES1,C3L,1971,1,2
991,36.516701,36.078499,RES1,C3L,1971,1,2
992,36.523602,36.075802,RES1,C3L,1971,1,2
993,36.5247,36.0765,RES1,C3L,1971,1,2
994,36.523399,36.076801,RES1,C3L,1971,1,2
995,36.526901,36.177299,RES1,C3L,1971,1,2
996,36.526402,36.1772,RES1,C3L,1971,1,2
997,36.526001,36.174301,RES1,C3L,1971,1,2
998,36.526299,36.124199,RES1,C3L,1971,1,2
999,36.259201,36.1786,RES1,C3L,1971,1,2
1000,36.258301,36.178699,RES1,C3L,1971,1,2
1001,36.524502,36.153801,RES1,C3L,1971,1,2
1002,36.523899,36.152199,RES1,C3L,1971,1,2
1003,36.528599,36.121101,RES1,C3L,1971,1,2
1004,36.528801,36.119202,RES1,C3L,1971,1,2
1005,36.3792,36.562401,RES1,C3L,1971,1,2
1006,36.378899,36.562698,RES1,C3L,1971,1,2
1007,36.257999,36.563702,RES1,C3L,1971,1,2
1008,36.261398,36.563702,RES1,C3L,1971,1,2
1009,36.2612,36.562801,RES1,C3L,1971,1,2
1010,36.259201,36.5648,RES1,C3L,1971,1,2
1011,36.2616,36.563099,RES1,C3L,1971,1,2
1012,36.260502,36.562698,RES1,C3L,1971,1,2
1013,36.257198,36.563999,RES1,C3L,1971,1,2
1014,36.271,36.555401,RES1,C3L,1971,1,2
1015,36.271099,36.556099,RES1,C3L,1971,1,2
1016,36.2714,36.5564,RES1,C3L,1971,1,2
1017,36.256901,36.560902,REL1,C1,1971,1,2
1018,36.265499,36.5714,RES1,C3L,1971,1,2
1019,36.296101,36.168301,RES1,C3L,1971,1,2
1020,36.296001,36.165798,RES1,C3L,1971,1,2
1021,36.2966,36.1661,RES1,C3L,1971,1,2
1022,36.303902,36.1782,RES1,C3L,1971,1,2
1023,36.303902,36.178902,RES1,C3L,1971,1,2
1024,36.303902,36.179199,RES1,C3L,1971,1,2
1025,36.300701,36.1898,RES1,C3L,1971,1,2
1026,36.301201,36.190601,RES1,C3L,1971,1,2
1027,36.271198,36.556999,RES1,C3L,1971,1,2
1028,36.271099,36.555302,RES1,C3L,1971,1,2
1029,36.270199,36.555401,RES1,C3L,1971,1,2
1030,36.2701,36.555801,RES1,C3L,1971,1,2
1031,36.2701,36.556,RES1,C3L,1971,1,2
1032,36.272701,36.572102,RES1,C3L,1971,1,2
1033,36.515999,36.186901,RES1,C3L,1971,1,2
1034,36.516399,36.187,RES1,C3L,1971,1,2
